DATE,y_true
1998-02-01,307.09977459206294
1998-03-01,291.8038637399701
1998-04-01,261.4922626422019
1998-05-01,313.5054726306206
1998-06-01,313.2119611982205
1998-07-01,295.6816922750162
1998-08-01,300.52049056574845
1998-09-01,297.27158629828244
1998-10-01,291.7084826685699
1998-11-01,302.9800898439164
1998-12-01,323.7271308885209
1999-01-01,309.2135169615394
1999-02-01,295.7640773890348
1999-03-01,293.24585177211486
1999-04-01,240.46646817553057
1999-05-01,208.61228983797378
1999-06-01,233.6368425165064
1999-07-01,268.66113333077067
1999-08-01,263.67303680765986
1999-09-01,276.48873082064284
1999-10-01,286.22353383934865
1999-11-01,369.12721383164967
1999-12-01,403.28270583451433
2000-01-01,398.5192687760203
2000-02-01,370.803973260896
2000-03-01,325.0795816439944
2000-04-01,330.2824638508485
2000-05-01,311.97852367909366
2000-06-01,275.27804712553655
2000-07-01,257.3484276960256
2000-08-01,233.44143060979508
2000-09-01,273.6959667148931
2000-10-01,295.98450411905117
2000-11-01,292.40933094990476
2000-12-01,333.86639878510255
2001-01-01,336.66305489917045
2001-02-01,312.2286402080426
2001-03-01,358.0018537403534
2001-04-01,368.074503407173
2001-05-01,340.90871374460414
2001-06-01,336.0081641860488
2001-07-01,311.96518075013637
2001-08-01,277.152882340699
2001-09-01,300.16538920292373
2001-10-01,350.85263370529503
2001-11-01,313.94073064571205
2001-12-01,327.42405647955087
2002-01-01,310.72794511120003
2002-02-01,296.1506194537534
2002-03-01,283.51523290506714
2002-04-01,262.9310815462623
2002-05-01,264.8560163045747
2002-06-01,243.5267066469063
2002-07-01,247.68961005068084
2002-08-01,249.54816898699175
2002-09-01,243.50201652348497
2002-10-01,224.50378426022635
2002-11-01,212.58533775671316
2002-12-01,229.6923834073313
2003-01-01,234.83295996310778
2003-02-01,219.04539314346604
2003-03-01,220.4549767989658
2003-04-01,233.82412372983603
2003-05-01,199.94814487171698
2003-06-01,209.89420225941547
2003-07-01,196.70379248966063
2003-08-01,207.73662488648728
2003-09-01,192.31450521471925
2003-10-01,160.56270759814205
2003-11-01,137.86528442817033
2003-12-01,140.53761102314095
2004-01-01,143.61049377626412
2004-02-01,132.39634665346506
2004-03-01,138.13133486978677
2004-04-01,114.07233588860028
2004-05-01,116.40333065192428
2004-06-01,104.49863501422922
2004-07-01,98.89308200758802
2004-08-01,99.74425817917917
2004-09-01,95.68770711759986
2004-10-01,94.23258113818235
2004-11-01,98.07921699465521
2004-12-01,93.10748071214232
2005-01-01,96.96608154395933
2005-02-01,89.83259240967027
2005-03-01,95.14977235849693
2005-04-01,106.10314970864458
2005-05-01,89.9139982069827
2005-06-01,85.25761381301635
2005-07-01,88.02888717821226
2005-08-01,86.63327598463074
2005-09-01,87.64741612566944
2005-10-01,87.02503812147248
2005-11-01,87.98463788012712
2005-12-01,86.7973809523969
2006-01-01,92.0831302964098
2006-02-01,92.92098269783462
2006-03-01,94.70340721039993
2006-04-01,92.71816160154303
2006-05-01,88.58940487490946
2006-06-01,85.76701767944127
2006-07-01,88.53279548599896
2006-08-01,84.66905851199645
2006-09-01,85.99684394630475
2006-10-01,100.75636139420541
2006-11-01,107.6248514098956
2006-12-01,104.18495586858229
2007-01-01,115.25401098724303
2007-02-01,113.49831207720857
2007-03-01,96.63578584666396
2007-04-01,89.51266532486495
2007-05-01,82.81165708169473
2007-06-01,81.30494065184247
2007-07-01,79.89148251024363
2007-08-01,85.67113810538171
2007-09-01,87.18416872260497
2007-10-01,86.1356566369921
2007-11-01,92.49302085331122
2007-12-01,81.50752179169342
2008-01-01,83.66103892666655
2008-02-01,84.4839474450618
2008-03-01,83.44011025062163
2008-04-01,84.64743001407325
2008-05-01,85.21584801027555
2008-06-01,85.57257132741253
2008-07-01,87.73665210391162
2008-08-01,100.91943860017993
2008-09-01,99.75786855961518
2008-10-01,105.12072341938145
2008-11-01,103.62510882116375
2008-12-01,97.83656027659332
2009-01-01,102.29651634394548
2009-02-01,95.82955567199951
2009-03-01,97.14777746187738
2009-04-01,92.44846115662362
2009-05-01,97.55557185108401
2009-06-01,98.3580378642122
2009-07-01,107.87714764143496
2009-08-01,103.87874363369686
2009-09-01,100.34332490606786
2009-10-01,92.69967506275533
2009-11-01,89.75553435330254
2009-12-01,90.6118423179198
2010-01-01,95.64775703186461
2010-02-01,89.24832828280412
2010-03-01,95.0950941372706
2010-04-01,106.60162017647784
2010-05-01,109.06961227255492
2010-06-01,131.1581399250964
2010-07-01,120.20378520323935
2010-08-01,105.224318885533
2010-09-01,92.64820691552953
2010-10-01,106.0246884420753
2010-11-01,111.65124433520373
2010-12-01,110.86489617597456
2011-01-01,112.29241161756043
2011-02-01,100.7864533236784
2011-03-01,128.21622969952944
2011-04-01,131.8737786053544
2011-05-01,132.192561251392
2011-06-01,145.70192618801778
2011-07-01,152.26665979788538
2011-08-01,154.17830312951816
2011-09-01,144.0654163165481
2011-10-01,149.77698662111382
2011-11-01,180.8691760909162
2011-12-01,204.85596865267894
2012-01-01,239.09588131996748
2012-02-01,228.51482128187249
2012-03-01,204.26852501257775
2012-04-01,204.23653650261423
2012-05-01,207.6420929578598
2012-06-01,229.8366112355283
2012-07-01,194.0012923171036
2012-08-01,227.52462338522673
2012-09-01,221.98020570108832
2012-10-01,213.48519325987655
2012-11-01,194.00231188523435
2012-12-01,164.6689912967468
2013-01-01,178.5279092708961
2013-02-01,180.72425372756857
2013-03-01,157.98014571929465
2013-04-01,138.91837241126535
2013-05-01,134.01452791949902
2013-06-01,157.44577331932328
2013-07-01,151.67835644712736
2013-08-01,129.3005729456465
2013-09-01,129.41951521760814
2013-10-01,123.27973000058729
2013-11-01,96.7163608103457
2013-12-01,96.37400778813878
2014-01-01,93.99665078933546
2014-02-01,101.39759443869124
2014-03-01,118.02952518150211
2014-04-01,132.11164159413232
2014-05-01,128.6318485596496
2014-06-01,113.0925040764918
2014-07-01,147.92502563545017
2014-08-01,148.0409197448691
2014-09-01,148.89913728577505
2014-10-01,147.1538828825298
2014-11-01,150.75392802628514
2014-12-01,151.61618434895428
2015-01-01,141.1971128690985
2015-02-01,132.0072040377853
2015-03-01,132.43367168853254
2015-04-01,127.18034065698627
2015-05-01,115.40318004631925
2015-06-01,119.41264689606612
2015-07-01,114.90645018282903
2015-08-01,134.8597886217565
2015-09-01,103.30753771003177
2015-10-01,115.91493711665805
2015-11-01,129.90624250654122
2015-12-01,107.12641907751276
2016-01-01,102.78596964636229
2016-02-01,96.98413501555014
2016-03-01,88.10103017552625
2016-04-01,81.57785513472898
2016-05-01,78.49613437829926
2016-06-01,86.44458555593633
2016-07-01,91.67599536345627
2016-08-01,104.40924000575724
2016-09-01,113.7332783724029
2016-10-01,101.95465485540186
2016-11-01,94.90537142816392
2016-12-01,101.24694111131858
2017-01-01,91.0011549523505
2017-02-01,94.8229759873652
2017-03-01,92.46772504637262
2017-04-01,93.52390474568998
2017-05-01,97.95679777403181
2017-06-01,100.62524048301547
2017-07-01,97.50651821003245
2017-08-01,108.35032532536475
2017-09-01,98.51315125713833
2017-10-01,103.63760491566948
2017-11-01,109.11294406371306
2017-12-01,106.1054444414572
2018-01-01,109.9197808657454
2018-02-01,98.47594612428972
2018-03-01,104.42277000896058
2018-04-01,101.95096697444127
2018-05-01,97.12447548218447
2018-06-01,109.02161477989614
2018-07-01,101.87284607897854
2018-08-01,90.32120226114735
2018-09-01,80.16609190365789
2018-10-01,85.85752389523375
2018-11-01,76.9366695723562
2018-12-01,87.77053489183048
2019-01-01,79.60146464711714
2019-02-01,85.61646270404663
2019-03-01,88.15509660431891
2019-04-01,87.18248779971157
2019-05-01,81.76696621845464
2019-06-01,84.85633392723501
2019-07-01,82.6601880790164
2019-08-01,91.91436080295269
2019-09-01,93.82659163753445
2019-10-01,95.6996023231664
2019-11-01,93.29767475365963
2019-12-01,92.92182976179055
